Location,Poverty Level,TimeFrame,DataFormat,Data
PEYTON 23 JT,Eligible for Free Lunch,2006,Percent,0.1353
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2006,Percent,0.2162
PEYTON 23 JT,Eligible for Reduced Price Lunch,2006,Percent,0.0809
PEYTON 23 JT,Eligible for Reduced Price Lunch,2006,Number,55
PEYTON 23 JT,Eligible for Free Lunch,2005,Percent,0.1152
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2005,Percent,0.1581
PEYTON 23 JT,Eligible for Reduced Price Lunch,2005,Number,29
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2005,Number,107
PEYTON 23 JT,Eligible for Free Lunch,2005,Number,78
PEYTON 23 JT,Eligible for Reduced Price Lunch,2005,Percent,0.0428
PEYTON 23 JT,Eligible for Reduced Price Lunch,2004,Number,34
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2004,Percent,0.1749
PEYTON 23 JT,Eligible for Reduced Price Lunch,2004,Percent,0.0541
PEYTON 23 JT,Eligible for Free Lunch,2004,Number,76
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2004,Number,110
PEYTON 23 JT,Eligible for Free Lunch,2004,Percent,0.1208
PEYTON 23 JT,Eligible for Reduced Price Lunch,2003,Percent,0.06
PEYTON 23 JT,Eligible for Reduced Price Lunch,2003,Number,41
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2003,Number,134
PEYTON 23 JT,Eligible for Free Lunch,2003,Number,93
PEYTON 23 JT,Eligible for Free Lunch,2003,Percent,0.13
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2003,Percent,0.19
PEYTON 23 JT,Eligible for Free Lunch,2002,Number,89
PEYTON 23 JT,Eligible for Free Lunch,2002,Percent,0.12974
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2002,Percent,0.19679
PEYTON 23 JT,Eligible for Reduced Price Lunch,2002,Percent,0.06706
PEYTON 23 JT,Eligible for Reduced Price Lunch,2002,Number,46
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2002,Number,135
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2001,Percent,0.17318
PEYTON 23 JT,Eligible for Reduced Price Lunch,2001,Percent,0.06425
PEYTON 23 JT,Eligible for Reduced Price Lunch,2001,Number,46
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2001,Number,124
PEYTON 23 JT,Eligible for Free Lunch,2001,Number,78
PEYTON 23 JT,Eligible for Free Lunch,2001,Percent,0.10894
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2000,Number,119
PEYTON 23 JT,Eligible for Free or Reduced Lunch,2000,Percent,0.17
PEYTON 23 JT,Eligible for Free Lunch,2000,Percent,0.12
PEYTON 23 JT,Eligible for Reduced Price Lunch,2000,Percent,0.05
PEYTON 23 JT,Eligible for Reduced Price Lunch,2000,Number,34
PEYTON 23 JT,Eligible for Free Lunch,2000,Number,85
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2000,Number,3
PLAINVIEW RE-2,Eligible for Free Lunch,2000,Number,20
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2000,Number,23
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2000,Percent,0.26
PLAINVIEW RE-2,Eligible for Free Lunch,2000,Percent,0.23
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2000,Percent,0.03
PLAINVIEW RE-2,Eligible for Free Lunch,2001,Percent,0.27273
PLAINVIEW RE-2,Eligible for Free Lunch,2001,Number,18
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2001,Number,27
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2001,Number,9
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2001,Percent,0.13636
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2001,Percent,0.40909
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2002,Number,11
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2002,Number,0
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2002,Percent,0
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2002,Percent,0.18644
PLAINVIEW RE-2,Eligible for Free Lunch,2002,Percent,0.18644
PLAINVIEW RE-2,Eligible for Free Lunch,2002,Number,11
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2003,Percent,0.23
PLAINVIEW RE-2,Eligible for Free Lunch,2003,Percent,0.23
PLAINVIEW RE-2,Eligible for Free Lunch,2003,Number,14
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2003,Number,14
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2003,Number,0
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2003,Percent,0
PLAINVIEW RE-2,Eligible for Free Lunch,2004,Percent,0.2931
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2004,Number,19
PLAINVIEW RE-2,Eligible for Free Lunch,2004,Number,17
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2004,Percent,0.0345
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2004,Percent,0.3276
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2004,Number,2
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2005,Percent,0.0526
PLAINVIEW RE-2,Eligible for Free Lunch,2005,Number,16
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2005,Number,19
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2005,Number,3
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2005,Percent,0.3333
PLAINVIEW RE-2,Eligible for Free Lunch,2005,Percent,0.2807
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2006,Number,2
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2006,Percent,0.0303
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2006,Percent,0.4697
PLAINVIEW RE-2,Eligible for Free Lunch,2006,Percent,0.4394
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2006,Number,31
PLAINVIEW RE-2,Eligible for Free Lunch,2006,Number,29
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2007,Number,34
PLAINVIEW RE-2,Eligible for Free Lunch,2007,Number,19
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2007,Percent,0.25
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2007,Percent,0.56
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2007,Number,15
PLAINVIEW RE-2,Eligible for Free Lunch,2007,Percent,0.31
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2008,Percent,0.6456
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2008,Percent,0.1266
PLAINVIEW RE-2,Eligible for Free Lunch,2008,Number,41
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2008,Number,10
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2008,Number,51
PLAINVIEW RE-2,Eligible for Free Lunch,2008,Percent,0.519
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2013,Number,36
PLAINVIEW RE-2,Eligible for Free Lunch,2013,Number,28
PLAINVIEW RE-2,Eligible for Free Lunch,2013,Percent,0.38889
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2013,Percent,0.5
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2013,Percent,0.11111
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2013,Number,8
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2009,Number,54
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2009,Percent,0.6506
PLAINVIEW RE-2,Eligible for Free Lunch,2009,Percent,0.5301
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2009,Percent,0.1205
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2009,Number,10
PLAINVIEW RE-2,Eligible for Free Lunch,2009,Number,44
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2011,Number,53
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2010,Number,59
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2010,Number,17
PLAINVIEW RE-2,Eligible for Free Lunch,2010,Number,42
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2010,Percent,2
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2010,Percent,0.694
PLAINVIEW RE-2,Eligible for Free Lunch,2010,Percent,0.494
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2011,Number,26
PLAINVIEW RE-2,Eligible for Free Lunch,2011,Number,27
PLAINVIEW RE-2,Eligible for Free Lunch,2011,Percent,0.3
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2011,Percent,0.5889
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2011,Percent,0.2889
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2012,Number,51
PLAINVIEW RE-2,Eligible for Free Lunch,2012,Number,30
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2012,Percent,0.6375
PLAINVIEW RE-2,Eligible for Free Lunch,2012,Percent,0.375
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2012,Percent,0.2625
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2012,Number,21
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2014,Percent,0.21212
PLAINVIEW RE-2,Eligible for Reduced Price Lunch,2014,Number,14
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2014,Number,34
PLAINVIEW RE-2,Eligible for Free Lunch,2014,Number,20
PLAINVIEW RE-2,Eligible for Free Lunch,2014,Percent,0.30303
PLAINVIEW RE-2,Eligible for Free or Reduced Lunch,2014,Percent,0.51515
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2014,Percent,0.34463
PLATEAU RE-5,Eligible for Free Lunch,2014,Percent,0.24294
PLATEAU RE-5,Eligible for Free Lunch,2014,Number,43
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2014,Number,61
PLATEAU RE-5,Eligible for Reduced Price Lunch,2014,Number,18
PLATEAU RE-5,Eligible for Reduced Price Lunch,2014,Percent,0.10169
PLATEAU RE-5,Eligible for Reduced Price Lunch,2012,Number,14
PLATEAU RE-5,Eligible for Reduced Price Lunch,2012,Percent,0.07107
PLATEAU RE-5,Eligible for Free Lunch,2012,Percent,0.23858
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2012,Percent,0.30964
PLATEAU RE-5,Eligible for Free Lunch,2012,Number,47
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2012,Number,61
PLATEAU RE-5,Eligible for Reduced Price Lunch,2011,Percent,0.0879
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2011,Percent,0.3516
PLATEAU RE-5,Eligible for Free Lunch,2011,Percent,0.2637
PLATEAU RE-5,Eligible for Free Lunch,2011,Number,48
PLATEAU RE-5,Eligible for Reduced Price Lunch,2011,Number,16
PLATEAU RE-5,Eligible for Free Lunch,2010,Percent,0.347
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2010,Percent,0.443
PLATEAU RE-5,Eligible for Reduced Price Lunch,2010,Percent,0.097
PLATEAU RE-5,Eligible for Free Lunch,2010,Number,61
PLATEAU RE-5,Eligible for Reduced Price Lunch,2010,Number,17
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2010,Number,78
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2011,Number,64
PLATEAU RE-5,Eligible for Free Lunch,2009,Number,42
PLATEAU RE-5,Eligible for Reduced Price Lunch,2009,Number,23
PLATEAU RE-5,Eligible for Reduced Price Lunch,2009,Percent,0.1411
PLATEAU RE-5,Eligible for Free Lunch,2009,Percent,0.2577
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2009,Percent,0.3988
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2009,Number,65
PLATEAU RE-5,Eligible for Reduced Price Lunch,2013,Number,18
PLATEAU RE-5,Eligible for Reduced Price Lunch,2013,Percent,0.09184
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2013,Percent,0.31122
PLATEAU RE-5,Eligible for Free Lunch,2013,Percent,0.21939
PLATEAU RE-5,Eligible for Free Lunch,2013,Number,43
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2013,Number,61
PLATEAU RE-5,Eligible for Free Lunch,2008,Percent,0.2988
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2008,Number,62
PLATEAU RE-5,Eligible for Reduced Price Lunch,2008,Number,13
PLATEAU RE-5,Eligible for Free Lunch,2008,Number,49
PLATEAU RE-5,Eligible for Reduced Price Lunch,2008,Percent,0.0793
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2008,Percent,0.378
PLATEAU RE-5,Eligible for Free Lunch,2007,Percent,0.34
PLATEAU RE-5,Eligible for Reduced Price Lunch,2007,Number,14
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2007,Percent,0.43
PLATEAU RE-5,Eligible for Reduced Price Lunch,2007,Percent,0.09
PLATEAU RE-5,Eligible for Free Lunch,2007,Number,54
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2007,Number,68
PLATEAU RE-5,Eligible for Free Lunch,2006,Number,40
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2006,Number,68
PLATEAU RE-5,Eligible for Free Lunch,2006,Percent,0.2395
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2006,Percent,0.4072
PLATEAU RE-5,Eligible for Reduced Price Lunch,2006,Percent,0.1677
PLATEAU RE-5,Eligible for Reduced Price Lunch,2006,Number,28
PLATEAU RE-5,Eligible for Free Lunch,2005,Percent,0.2711
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2005,Percent,0.4096
PLATEAU RE-5,Eligible for Reduced Price Lunch,2005,Number,23
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2005,Number,68
PLATEAU RE-5,Eligible for Free Lunch,2005,Number,45
PLATEAU RE-5,Eligible for Reduced Price Lunch,2005,Percent,0.1386
PLATEAU RE-5,Eligible for Reduced Price Lunch,2004,Number,27
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2004,Percent,0.4286
PLATEAU RE-5,Eligible for Reduced Price Lunch,2004,Percent,0.1607
PLATEAU RE-5,Eligible for Free Lunch,2004,Number,45
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2004,Number,72
PLATEAU RE-5,Eligible for Free Lunch,2004,Percent,0.2679
PLATEAU RE-5,Eligible for Reduced Price Lunch,2003,Percent,0.18
PLATEAU RE-5,Eligible for Reduced Price Lunch,2003,Number,28
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2003,Number,70
PLATEAU RE-5,Eligible for Free Lunch,2003,Number,42
PLATEAU RE-5,Eligible for Free Lunch,2003,Percent,0.27
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2003,Percent,0.46
PLATEAU RE-5,Eligible for Free Lunch,2002,Number,32
PLATEAU RE-5,Eligible for Free Lunch,2002,Percent,0.20253
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2002,Percent,0.39873
PLATEAU RE-5,Eligible for Reduced Price Lunch,2002,Percent,0.1962
PLATEAU RE-5,Eligible for Reduced Price Lunch,2002,Number,31
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2002,Number,63
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2001,Percent,0.40741
PLATEAU RE-5,Eligible for Reduced Price Lunch,2001,Percent,0.24074
PLATEAU RE-5,Eligible for Reduced Price Lunch,2001,Number,39
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2001,Number,66
PLATEAU RE-5,Eligible for Free Lunch,2001,Number,27
PLATEAU RE-5,Eligible for Free Lunch,2001,Percent,0.16667
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2000,Percent,0.34
PLATEAU RE-5,Eligible for Free Lunch,2000,Percent,0.2
PLATEAU RE-5,Eligible for Reduced Price Lunch,2000,Percent,0.14
PLATEAU RE-5,Eligible for Reduced Price Lunch,2000,Number,26
PLATEAU RE-5,Eligible for Free Lunch,2000,Number,36
PLATEAU RE-5,Eligible for Free or Reduced Lunch,2000,Number,62
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2000,Number,31
PLATEAU VALLEY 50,Eligible for Free Lunch,2000,Number,80
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2000,Number,111
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2000,Percent,0.2
PLATEAU VALLEY 50,Eligible for Free Lunch,2000,Percent,0.15
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2000,Percent,0.06
PLATEAU VALLEY 50,Eligible for Free Lunch,2001,Percent,0.13308
PLATEAU VALLEY 50,Eligible for Free Lunch,2001,Number,70
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2001,Number,121
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2001,Number,51
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2001,Percent,0.09696
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2001,Percent,0.23004
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2002,Number,113
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2002,Number,33
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2002,Percent,0.07006
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2002,Percent,0.23992
PLATEAU VALLEY 50,Eligible for Free Lunch,2002,Percent,0.16985
PLATEAU VALLEY 50,Eligible for Free Lunch,2002,Number,80
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2003,Percent,0.26
PLATEAU VALLEY 50,Eligible for Free Lunch,2003,Percent,0.19
PLATEAU VALLEY 50,Eligible for Free Lunch,2003,Number,94
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2003,Number,131
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2003,Number,37
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2003,Percent,0.07
PLATEAU VALLEY 50,Eligible for Free Lunch,2004,Percent,0.1897
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2004,Number,115
PLATEAU VALLEY 50,Eligible for Free Lunch,2004,Number,92
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2004,Percent,0.0474
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2004,Percent,0.2371
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2004,Number,23
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2005,Percent,0.0319
PLATEAU VALLEY 50,Eligible for Free Lunch,2005,Number,69
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2005,Number,84
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2005,Number,15
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2005,Percent,0.1787
PLATEAU VALLEY 50,Eligible for Free Lunch,2005,Percent,0.1468
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2006,Number,29
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2006,Percent,0.0598
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2006,Percent,0.1629
PLATEAU VALLEY 50,Eligible for Free Lunch,2006,Percent,0.1031
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2006,Number,79
PLATEAU VALLEY 50,Eligible for Free Lunch,2006,Number,50
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2007,Number,58
PLATEAU VALLEY 50,Eligible for Free Lunch,2007,Number,39
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2007,Percent,0.04
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2007,Percent,0.12
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2007,Number,19
PLATEAU VALLEY 50,Eligible for Free Lunch,2007,Percent,0.08
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2008,Percent,0.0961
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2008,Percent,0.0196
PLATEAU VALLEY 50,Eligible for Free Lunch,2008,Number,39
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2008,Number,10
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2008,Number,49
PLATEAU VALLEY 50,Eligible for Free Lunch,2008,Percent,0.0765
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2013,Number,106
PLATEAU VALLEY 50,Eligible for Free Lunch,2013,Number,87
PLATEAU VALLEY 50,Eligible for Free Lunch,2013,Percent,0.19333
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2013,Percent,0.23556
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2013,Percent,0.04222
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2013,Number,19
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2009,Number,108
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2009,Percent,0.2209
PLATEAU VALLEY 50,Eligible for Free Lunch,2009,Percent,0.1943
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2009,Percent,0.0266
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2009,Number,13
PLATEAU VALLEY 50,Eligible for Free Lunch,2009,Number,95
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2011,Number,129
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2010,Number,137
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2010,Number,31
PLATEAU VALLEY 50,Eligible for Free Lunch,2010,Number,106
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2010,Percent,0.066
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2010,Percent,0.291
PLATEAU VALLEY 50,Eligible for Free Lunch,2010,Percent,0.225
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2011,Number,24
PLATEAU VALLEY 50,Eligible for Free Lunch,2011,Number,105
PLATEAU VALLEY 50,Eligible for Free Lunch,2011,Percent,0.2147
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2011,Percent,0.2638
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2011,Percent,0.0491
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2012,Number,117
PLATEAU VALLEY 50,Eligible for Free Lunch,2012,Number,100
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2012,Percent,0.23031
PLATEAU VALLEY 50,Eligible for Free Lunch,2012,Percent,0.19685
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2012,Percent,0.03346
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2012,Number,17
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2014,Percent,0.04575
PLATEAU VALLEY 50,Eligible for Reduced Price Lunch,2014,Number,21
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2014,Number,129
PLATEAU VALLEY 50,Eligible for Free Lunch,2014,Number,108
PLATEAU VALLEY 50,Eligible for Free Lunch,2014,Percent,0.23529
PLATEAU VALLEY 50,Eligible for Free or Reduced Lunch,2014,Percent,0.28105
PLATTE CANYON 1,Eligible for Free or Reduced Lunch,2014,Percent,0.29204
PLATTE CANYON 1,Eligible for Free Lunch,2014,Percent,0.24582
PLATTE CANYON 1,Eligible for Free Lunch,2014,Number,250
PLATTE CANYON 1,Eligible for Free or Reduced Lunch,2014,Number,297
PLATTE CANYON 1,Eligible for Reduced Price Lunch,2014,Number,47
PLATTE CANYON 1,Eligible for Reduced Price Lunch,2014,Percent,0.04621
PLATTE CANYON 1,Eligible for Reduced Price Lunch,2012,Number,81
PLATTE CANYON 1,Eligible for Reduced Price Lunch,2012,Percent,0.07438
PLATTE CANYON 1,Eligible for Free Lunch,2012,Percent,0.27181
PLATTE CANYON 1,Eligible for Free or Reduced Lunch,2012,Percent,0.34619
PLATTE CANYON 1,Eligible for Free Lunch,2012,Number,296
